Date,possible,multsch,MP1,MP2,FF1,FF2,FF3,FF4,FF5,FF6,ED1,ED2,ED3,ED4,ED5,ED6,ED7,ED8,UST3M,UST6M,UST2Y,UST5Y,UST10Y,UST30Y,SP500,SPFUT,EURUSD,FF4_MR,NFP_SURP,NFP_12M,SP500_3M,SLOPE_3M,BCOM_3M,TR_SKEW,SEP,PC,OIS1Y,OIS2Y,TIPS5Y,TIPS10Y,TIPS30Y,DXY,USDJPY,dlcons,liststr,schedstr,mainstr,bcff_time,bcei_time,mps_orig1,mps_orig2
5/1/2022,1,0,-0.017222222,-0.072777778,-0.015,-0.045,-0.075,-0.11,-0.1225,-0.14,-0.095,-0.15,-0.17,-0.18,-0.165,-0.145,-0.135,-0.125,-0.0509,-0.0835,-0.151,-0.1094,-0.0527,-0.008,2.287907237,2.332256907,0.654711073,,0.027126852,4.753444949,-5.141514072,-0.207497957,17.69937802,0.047199353,0,1,-0.117,-0.137,-0.2015,-0.112,-0.044,-0.719956677,-0.791577006,0.027109786,5/4/2022,5/4/2022,5/4/2022,0,0,-0.0231,
6/1/2022,1,1,0.12162,-0.045,0.06625,0.145,0.115,0.1,-0.085,-0.105,0.065,-0.055,-0.04,-0.06,-0.135,-0.13,-0.12,-0.12,-0.0588,-0.0985,-0.02031,-0.04804,-0.03577,0.00748,0.869340302,0.897327129,0.404113077,,0.071942496,4.621533426,-5.931195381,0.210697346,8.816280723,-0.083295985,1,1,-0.1175,-0.141,-0.1845,-0.115,-0.04,-0.644139187,-0.535714286,0.038495346,"2022-06-13,2022-06-15",6/15/2022,6/13/2022,0,0,0.0936,
7/1/2022,1,0,-0.015,-0.048333333,0,-0.015,-0.025,-0.045,-0.065,-0.0775,-0.055,-0.1,-0.125,-0.105,-0.075,-0.05,-0.03,-0.015,-0.0334,-0.0261,-0.0792,-0.0254,0.0073,0.0301,1.541591132,1.527533317,0.759818433,,0.14325753,4.377235171,-18.95741105,-0.144018087,-10.44772297,0.168527147,0,1,-0.087,-0.076,-0.076,-0.038,0.001,-0.734017732,-0.539083558,0.235077782,7/27/2022,7/27/2022,7/27/2022,0,0,0.0101,
8/1/2022,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.474179181,4.196634594,-1.081467624,-0.938251816,-8.737782058,0.0529286,,,,,,,,,,0.030322386,,,,0,0,0.0000,
9/1/2022,1,0,-0.025,-0.030357143,-0.0075,-0.03,-0.03,0.01,0.035,0.065,0.06,0.085,0.105,0.095,0.05,0.035,0,-0.01,-0.04505,0.0264,0.04155,-0.016,-0.0529,-0.0793,-1.257199687,-1.289122627,-0.192229866,,-0.012863378,4.020080003,-5.011136297,-0.897867136,-12.02061164,0.034885034,1,1,0.0498,0.043,0.004,-0.0345,-0.0565,0.146034093,-0.242836328,0.078117157,9/21/2022,9/21/2022,9/21/2022,0,0,0.1346,
10/1/2022,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.052041839,3.852082199,-6.301267884,-0.371366128,-6.190472577,0.101705954,,,,,,,,,,-0.116094333,,,,0,0,0.0000,
11/1/2022,1,0,-0.002678571,-0.016029412,-0.0025,-0.01,-0.015,0.015,0.03,0.06,0,0.06,0.105,0.13,0.105,0.1,0.09,0.085,-0.0104,0,0.0707,0.0652,0.0708,0.059,-1.779788407,-1.796484856,-0.566285772,,0.065039719,3.533801092,-6.458163282,0.141094673,-4.650313822,0.157281519,0,1,0.066,0.077,0.043,0.0455,0.034,0.564012753,0.544180668,-0.038294199,11/2/2022,11/2/2022,11/2/2022,0,1,-0.0788,
12/1/2022,1,0,-0.002279412,8.44E-05,-0.00125,0.0025,0,0.005,0.03,0.06,0,0.045,0.07,0.075,0.075,0.06,0.045,0.03,0.0129,0.0212,0.0585,0.0103,-0.02,-0.0435,-1.496077674,-1.320580068,-0.131024801,,0.071902703,3.298740843,1.220621925,-0.639755028,-4.988291081,0.126272344,1,1,0.0469,0.046,0.023,0.0025,-0.0225,0.139064597,0.288995924,0.55801189,12/14/2022,12/14/2022,12/14/2022,0,0,0.0907,
1/1/2023,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.020181569,2.995781663,3.187656882,-0.383344084,-0.363802882,-0.014492532,,,,,,,,,,-0.027184305,,,,0,0,0.0000,
2/1/2023,1,0,-0.007777778,-0.015432099,-0.0075,-0.01,-0.01,-0.025,-0.03,-0.035,-0.04,-0.065,-0.115,-0.155,-0.19,-0.19,-0.185,-0.17,0.0104,-0.016,-0.1144,-0.1085,-0.0751,-0.0382,1.678975704,1.707721605,0.751397416,,0.514194966,3.132946055,6.224185724,-0.769668093,-0.919922321,0.021991843,0,1,-0.0488,-0.1095,-0.151,-0.106,-0.061,-0.703291522,-0.533106699,0.006167005,2/1/2023,2/1/2023,2/1/2023,0,1,0.0259,
3/1/2023,1,0,0.034444444,0.007380952,0.01,0.035,0.01,-0.0075,-0.015,-0.0375,-0.04,-0.09,-0.135,-0.205,-0.25,-0.255,-0.245,-0.225,-0.0208,-0.072,-0.1534,-0.14065,-0.0584,0.0043,0.000375053,-0.037193156,0.861509958,,0.106430828,2.752812235,-0.83851276,-0.069413011,-8.51607995,0.074328335,1,1,-0.077,-0.162,-0.171,-0.078,-0.023,-0.768764399,-0.912725353,0.13377643,3/22/2023,3/22/2023,3/22/2023,0,0,-0.0599,
4/1/2023,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027371643,2.495912831,7.05861839,-0.180521395,-5.110684045,-0.210936507,,,,,,,,,,-0.01844672,,,,0,0,0.0000,
5/1/2023,1,0,0.011071429,0.0278125,0.01,0.02,0.01,0.01,0.005,-0.005,0.005,-0.015,-0.035,-0.055,-0.06,-0.055,-0.05,-0.045,0.0053,0,-0.0392,-0.02315,0.0038,0.0184,-0.753444968,-0.771363143,0.054298643,,0.069233814,2.433695111,3.745016864,0.027900515,-5.673694968,-0.450328392,0,1,-0.009,-0.026,-0.034,-0.016,-0.002,-0.031552273,-0.132978723,0.136487759,5/3/2023,5/3/2023,5/3/2023,0,0,0.0314,
6/1/2023,1,0,-0.0140625,0,-0.0075,-0.015,0,0.01,0.02,0.07,-0.01,0.05,0.125,0.16,0.165,0.16,0.14,0.115,-0.0013,0.0188,0.1146,0.085,0.0408,0.0119,-0.089275406,-0.097120658,-0.248687483,,0.209416772,2.420884,4.842612195,-0.290174532,-8.34915633,-0.375987876,1,1,0.0771,0.106,0.087,0.0475,0.019,0.268618367,0.387374462,0.206565677,6/14/2023,6/14/2023,6/14/2023,0,0,0.0979,
7/1/2023,1,0,0.005,-0.0025,0.0025,0.005,0.0025,0.005,-0.02,-0.03,-0.015,-0.035,-0.05,-0.065,-0.08,-0.075,-0.07,-0.075,-0.0078,-0.0134,-0.0602,-0.0541,-0.0296,-0.013,0.041159219,0.032729653,0.198789193,,-0.081764224,2.282854535,11.39035118,-0.475372069,-4.209500485,-0.214230514,0,1,-0.03135,-0.052,-0.05,-0.032,-0.015,-0.21730112,-0.249039419,0.02828106,7/26/2023,7/26/2023,7/26/2023,0,0,0.0141,
8/1/2023,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.088732173,1.921966315,12.3458612,-0.113069204,1.132535848,-0.002916752,,,,,,,,,,0.055676479,,,,0,0,0.0000,
9/1/2023,1,0,0,0.005172414,0,0,0.005,0.02,0.025,0.035,0.03,0.07,0.1,0.125,0.11,0.1,0.075,0.065,0,0.0053,0.0791,0.0607,0.03,-0.0005,-0.568137117,-0.617352614,-0.466070097,,-0.020515027,1.820949017,6.938025379,0.165897445,5.791796304,0.089478427,1,1,0.05485,0.081,0.076,0.046,0.01,0.429532764,0.291268712,0.116661181,9/20/2023,9/20/2023,9/20/2023,0,0,0.0869,
10/1/2023,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2344243,1.820949017,-2.049950248,0.892862822,4.053123741,0.023491858,,,,,,,,,,0.15432877,,,,0,0,0.0000,
11/1/2023,1,0,-0.002586207,-0.032576628,-0.0025,-0.02,-0.03,-0.04,-0.04,-0.045,-0.035,-0.055,-0.075,-0.09,-0.09,-0.09,-0.08,-0.075,-0.0039,-0.0188,-0.07595,-0.0724,-0.0442,-0.01735,0.730075276,0.73907645,0.265780731,,-0.093836181,1.679628963,-9.004621277,1.001078605,1.142688895,-0.072995521,0,1,-0.0543,-0.072,-0.0865,-0.0535,-0.031,-0.25703577,-0.244822338,0.176802746,11/1/2023,11/1/2023,11/1/2023,0,1,-0.0062,
12/1/2023,1,0,-0.004305556,-0.025,-0.0025,0,-0.025,-0.05,-0.095,-0.155,-0.0125,-0.135,-0.22,-0.255,-0.27,-0.26,-0.245,-0.215,-0.0235,-0.0362,-0.1992,-0.1778,-0.1157,-0.0768,0.949177717,0.925228618,0.769373378,,-0.01885891,1.57689253,1.548108048,0.546047701,-2.944463836,-0.283580111,1,1,-0.1605,-0.204,-0.2145,-0.147,-0.097,-0.858542595,-1.336640485,-0.158100109,12/13/2023,12/13/2023,12/13/2023,0,0,-0.0819,
1/1/2024,1,0,0.0025,0.058863636,0,0.0025,0.0225,0.05,0.05,0.045,0.045,0.035,0.03,0.025,0.01,0.01,0.01,0,0.01955,0.0401,0.0205,0.0259,0.0227,0.01875,-0.606053171,-0.605289929,-0.396386431,,0.031542215,1.666780216,10.96412601,-0.1175909,-5.161135253,-0.511368737,0,1,0.0366,0.03,0.006,0.008,0.008,0.409248533,0.525633149,0.190417764,1/31/2024,1/31/2024,1/31/2024,1,0,,
2/1/2024,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22444428,1.455310472,15.80548981,-0.411771418,-5.29576404,-0.329611178,,,,,,,,,,0.145405439,,,,0,0,,
3/1/2024,1,0,-0.007045455,-0.010098485,-0.0025,-0.005,-0.01,-0.025,-0.035,-0.05,-0.045,-0.075,-0.08,-0.075,-0.07,-0.05,-0.04,-0.03,-0.0026,-0.0214,-0.0595,-0.0319,-0.0079,0.0165,0.954608741,0.945107399,0.460108586,,0.085183112,1.399063021,11.13310615,0.006595817,-4.852286418,-0.170465101,1,1,-0.0506,-0.045,-0.064,-0.032,-0.008,-0.461955999,-0.303490137,0.078785456,3/20/2024,3/20/2024,3/20/2024,0,0,,
4/1/2024,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.112706162,1.500565433,9.993746805,0.137408626,0.576542398,-0.029538331,,,,,,,,,,0.201085264,,,,0,0,,
5/1/2024,1,0,0,-0.008333333,0,-0.005,-0.005,-0.005,-0.015,-0.025,-0.01,-0.03,-0.055,-0.0725,-0.075,-0.075,-0.065,-0.06,-0.0026,-0.0134,-0.0646,-0.0514,-0.0248,0,1.069542665,0.979664539,0.234060481,,-0.150669428,1.436345464,2.915985411,0.118126451,5.394348536,-0.046306923,0,1,-0.0375,-0.058,-0.075,-0.046,-0.019,-0.222199207,-0.133240277,0.122368584,5/1/2024,5/1/2024,5/1/2024,0,1,,
6/1/2024,1,0,0,0.015,0,0.005,0.015,0.025,0.03,0.04,0.0075,0.03,0.06,0.07,0.075,0.085,0.08,0.08,0,0.0267,0.0609,0.0596,0.0544,0.0447,-0.255858553,-0.248275862,-0.313624204,,0.103739423,1.412725048,4.016091819,0.082013941,7.967292835,-0.080692063,1,1,0.04485,0.065,0.07,0.059,0.051,0.359302092,0.596612779,0.160289308,6/12/2024,6/12/2024,6/12/2024,0,0,,
7/1/2024,1,0,0,-0.025,0,0,-0.01,-0.025,-0.035,-0.045,-0.02,-0.06,-0.075,-0.095,-0.09,-0.095,-0.09,-0.08,-0.0026,-0.0213,-0.0702,-0.0574,-0.0328,-0.0119,-0.011692408,-0.02701121,0.092472721,,-0.022551909,1.30281715,4.818982915,0.098445549,3.482425991,-0.17366564,0,1,-0.05535,-0.0795,-0.067,-0.041,-0.019,-0.187048565,-0.649479753,0.058947617,7/31/2024,7/31/2024,7/31/2024,1,0,,
8/1/2024,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.153887247,1.263622548,7.95617159,-0.092350674,-5.23738764,-0.14430416,,,,,,,,,,0.220276791,,,,0,0,,
9/1/2024,1,0,-0.11875,-0.087771739,-0.0475,-0.11,-0.095,-0.09,-0.075,-0.065,-0.08,-0.07,-0.045,-0.04,-0.005,0.005,0.025,0.03,-0.1272,-0.0742,-0.0335,-0.0035,0.0169,0.0359,0.274036748,0.279193441,0.0269566,,-0.084754688,1.207970138,6.992081745,0.177014423,-5.14103313,-0.318608117,1,1,-0.07155,-0.036,-0.012,0.01,0.028,-0.016860229,0.105700796,0.0532245,9/18/2024,9/18/2024,9/18/2024,0,0,,
10/1/2024,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137762359,1.258565849,4.973922635,0.370090812,0.428945067,-0.166194968,,,,,,,,,,0.138239069,,,,0,0,,
11/1/2024,1,0,0,0,0,0,-0.01,0.01,0.015,0.01,0.005,0.015,0.02,0.015,0.01,0.005,0,-0.005,0.0117,0.0013,0.0021,-0.0105,-0.0253,-0.0269,0.303582271,0.262806608,0.046300583,,-0.210544048,1.242086509,3.262748781,0.612639739,7.137344809,0.150588813,0,1,0.011,0.01,0.002,-0.015,-0.022,-0.05747677,-0.084972874,0.307983317,11/7/2024,11/7/2024,11/7/2024,0,0,,
12/1/2024,1,0,-0.011923077,0.02,-0.005,-0.01,0.02,0.03,0.045,0.07,0.06,0.115,0.15,0.17,0.17,0.165,0.16,0.15,-0.0026,0.0265,0.1289,0.1458,0.1051,0.054,-2.030072459,-2.023907667,-1.23939365,,-0.031272988,1.242086509,7.577238195,0.278164032,4.585854301,0.027008912,1,1,0.0875,0.1265,0.155,0.111,0.054,1.109418373,0.546234881,-0.262711016,12/18/2024,12/18/2024,12/18/2024,0,0,,
1/1/2025,1,0,0.005,0.017916667,0,0.005,0.01,0.025,0.015,0.02,0.015,0.01,0.005,-0.005,-0.01,-0.01,-0.01,0.005,0.005003,0.0104995,0.007,-0.002,-0.007,-0.009,0.25020906,0.243028381,-0.038387716,,0.1078256,1.273950975,2.46935839,0.518146711,-1.172753674,-0.024501703,0,1,0.012,0.006,0.00632,-0.0079835,-0.0090165,0.039830673,0.135387789,-0.051933975,1/29/2025,1/29/2025,1/29/2025,2,0,,
2/1/2025,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.105129437,1.267962144,3.923476223,0.344663599,2.851834827,0.032791118,,,,,,,,,,0.336862654,,,,0,0,,
3/1/2025,1,0,0,-0.012916667,0,0.005,-0.01,-0.015,-0.03,-0.04,-0.035,-0.075,-0.105,-0.125,-0.135,-0.135,-0.125,-0.115,-0.003,-0.010999,-0.103,-0.09,-0.0685,-0.048,0.811915183,0.802269403,0.220892775,,-0.060492746,1.190813816,0.097285346,0.25174566,3.693353879,-0.214916858,1,1,-0.0582,-0.097,-0.110339,-0.075143,-0.055,-0.266661532,-0.640256102,0.060775976,3/19/2025,3/19/2025,3/19/2025,0,0,,
4/1/2025,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10064237,1.109887905,-6.25479569,-0.167600696,8.895020694,-0.481984428,,,,,,,,,,-0.060775976,,,,0,0,,
5/1/2025,1,0,0,0.00625,0,0.0025,0.01,0.01,0.005,0.005,0,-0.005,-0.005,-0.015,-0.02,-0.02,-0.025,-0.025,0.004999,0.0055005,-0.014,-0.016,-0.012,-0.008,-0.423509114,-0.306122449,-0.229216257,,0.028573429,1.134153729,-7.657771959,0.018749467,0.043066482,-0.54495021,0,1,-0.0008,-0.0129,0.011687,0.00503,0.008391,0.196802956,0.13939225,0.111973148,5/7/2025,5/7/2025,5/7/2025,0,0,,
6/1/2025,1,0,0.00625,0.005,0.0025,0.005,0.005,0,-0.01,-0.02,-0.01,-0.025,-0.01,-0.005,0.01,0.02,0.025,0.025,-0.002001,-0.000499,0,0.013,0.012,0.013,-0.302329999,-0.324810527,-0.260914942,,-0.036499519,1.023710403,-0.747746185,0.217167659,-1.440961926,,1,1,-0.0116,0.002,-0.003848,-0.004287,-0.003214,0.250696379,0.269374223,0.221771907,6/18/2025,6/18/2025,6/18/2025,0,0,,
7/1/2025,1,0,0.005,0.039615385,0,0.005,0.02,0.045,0.065,0.065,0.055,0.08,0.08,0.06,0.05,0.045,0.035,0.025,0.010001,0.031999,0.054,0.033,0.014,-0.001,-0.694263946,-0.70496592,-0.505226481,,0.018296465,0.960449035,8.274311946,0.070841526,-2.322107565,,0,1,0.0572,0.0497,0.045779,0.024973,0.007102,0.444569612,0.349251125,0.127864772,7/30/2025,7/30/2025,7/30/2025,1,0,,
8/1/2025,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.106678366,0.88865961,13.68208207,-0.109212331,0.301741074,,,,,,,,,,,0.04706836,,,,0,0,,
9/1/2025,1,0,0.011538462,-0.025,0.005,0.01,-0.025,-0.025,-0.025,-0.03,-0.03,-0.025,-0.015,-0.015,0.005,0,0.01,0.015,-0.008002,-0.014999,-0.013,0,0.007,0.005,0.178723559,0.16286645,-0.075923739,,-0.140924855,0.88865961,9.265977416,0.055826056,4.137938218,,1,1,-0.0215,-0.0114,-0.004697,0.000862,-0.005942,0.081680763,0.191374479,,9/17/2025,9/17/2025,9/17/2025,0,0,,
10/1/2025,1,0,0.03,0.081666667,0,0.03,0.065,0.085,0.105,0.105,0.11,0.115,0.095,0.08,0.065,0.055,0.055,0.055,0.060001,0.065999,0.081,0.068,0.05,0.031,-0.403579652,-0.392821104,-0.558035714,,0.057577932,0.804642176,8.01873929,0.143345581,3.400963326,,0,1,0.0892,0.0752,0.077655,0.0523505,0.035085,0.535473879,0.459679538,,10/29/2025,10/29/2025,10/29/2025,1,0,,
11/1/2025,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.804642176,7.603442865,0.049081711,10.11318297,,,,,,,,,,,,,,,0,0,,
12/1/2025,1,0,-0.003690476,-0.005,-0.0025,0,-0.005,-0.01,-0.02,-0.025,-0.0125,-0.035,-0.045,-0.04,-0.04,-0.04,-0.04,-0.035,-0.043999,-0.024,-0.054,-0.046,-0.027,0,0.809971125,0.814314406,0.308800823,,,0.538834042,5.517925258,-0.044913128,9.642390035,,1,1,-0.025,-0.0322,-0.048919,-0.0293955,-0.000597,-0.313257882,-0.313239149,,12/10/2025,12/10/2025,12/10/2025,0,0,,
