Date,NFP_SURP,NFP_12M,SP500_3M,SLOPE_3M,BCOM_3M,TR_SKEW
1/1/2013,-0.049159966,1.631610822,-1.074013554,0.201771122,-4.877017203,0.791473684
2/1/2013,-0.059222039,1.514228737,6.150151749,0.344744442,1.147658708,0.76942325
3/1/2013,0.095518429,1.514228737,7.221752793,0.344895511,-3.793717351,0.667848626
4/1/2013,-0.249851215,1.440807,9.278017437,0.136927461,-0.020232478,0.634862591
5/1/2013,-0.0010312,1.518764964,6.104722017,-0.35403866,-4.020334681,0.543446921
6/1/2013,-0.023115315,1.601349638,7.296520909,0.39637083,-3.496944158,0.648500737
7/1/2013,0.01282627,1.677490675,2.740990285,0.880719546,-10.6446052,0.727660704
8/1/2013,-0.089056325,1.651500492,5.619681908,1.280051167,-6.057945756,0.779067211
9/1/2013,-0.065057885,1.703462795,-1.304404568,0.900158084,-2.782374295,0.747687732
10/1/2013,-0.108823159,1.698291707,4.14962624,0.223835753,1.461265829,0.676674926
11/1/2013,0.123792486,1.746766089,4.114729444,-0.235836148,0.834749308,0.627102823
12/1/2013,-0.005461219,1.83071979,9.939096171,-0.010114279,-3.565509198,0.740558421
1/1/2014,-0.286991412,1.687707752,8.853525539,0.533069776,0.838823807,0.676405104
2/1/2014,-0.179752654,1.68907827,1.155539743,0.252537983,0.257979477,0.402340699
3/1/2014,0.006290384,1.58608594,2.985309445,0.001264926,7.591540453,0.304500619
4/1/2014,-0.072759274,1.677948121,2.106046572,-0.323102539,5.020986666,0.266571205
5/1/2014,0.096658179,1.768292054,5.588119274,-7.82E-05,7.276447317,0.233978689
6/1/2014,-0.041195121,1.760379318,4.16167935,-0.21917449,0.020043777,0.197206458
7/1/2014,0.096094504,1.868275678,5.839519672,-0.284806061,-1.214263984,0.127712771
8/1/2014,-0.090167422,1.901367466,2.748405489,-0.130982734,-7.979498131,0.106997973
9/1/2014,-0.209389631,1.901367466,4.248993393,-0.270224852,-6.952970461,0.052977292
10/1/2014,0.01731673,1.984261004,0.576119467,-0.122341073,-11.58431394,0.095680497
11/1/2014,-0.089934163,1.991121921,4.426460713,-0.217806549,-6.989956581,-0.27170032
12/1/2014,0.133724302,2.000023408,3.316202007,-0.201851043,-10.03220498,-0.366881975
1/1/2015,-0.01214331,2.153919453,4.018667163,-0.538123294,-11.95852255,-0.523463321
2/1/2015,0.009120558,2.162390236,1.686327013,-0.826685375,-15.92474581,-0.575290459
3/1/2015,0.070904547,2.23676388,1.967433902,-0.434961728,-11.29736462,-0.387295135
4/1/2015,-0.275100953,2.106865832,-0.674256356,-0.270907938,-5.8091646,-0.27286744
5/1/2015,-0.054771567,2.074544958,2.719931668,0.344583008,7.782051404,-0.210500135
6/1/2015,0.058776756,2.161126779,-0.306554689,0.050255893,-0.843842848,0.134343117
7/1/2015,-0.06626764,2.038864744,0.101358978,0.54395863,5.982820172,0.04549694
8/1/2015,-0.058553598,2.076470018,-0.142969924,0.003941286,-11.60346929,-0.206403542
9/1/2015,-0.119859525,2.029963733,-6.631060687,-0.228218379,-10.86651957,-0.166424409
10/1/2015,-0.159978632,1.924569227,-6.921881661,-0.513609071,-13.70262788,-0.18163191
11/1/2015,0.122961672,1.970486172,-1.397818621,-0.153683227,-0.752431825,-0.068599145
12/1/2015,-0.026057086,1.921599754,4.560686278,-0.24089077,-8.646714195,-0.041130281
1/1/2016,0.124280069,1.914389842,8.143436146,-0.110592139,-6.643109984,-0.154425758
2/1/2016,-0.124998398,1.862072704,-6.530678843,-0.377276492,-10.31799717,-0.24649207
3/1/2016,0.04792721,1.815455478,-7.685643046,-0.556972587,-3.830132202,-0.443932954
4/1/2016,-0.020483336,1.865685178,-0.060668864,-0.425764036,2.903248528,-0.310682894
5/1/2016,-0.130319767,1.865685178,9.243584794,-0.09576077,14.59320719,-0.365183856
6/1/2016,-0.277913545,1.655038163,7.365498746,-0.037549313,13.49859184,-0.183145158
7/1/2016,0.162699859,1.705101568,1.677279251,-0.236883316,15.530001,-0.393607785
8/1/2016,0.098090719,1.765423097,3.675972081,-0.407978965,-0.607999131,-0.16708426
9/1/2016,-0.095957712,1.769303478,3.468095251,-0.218654062,-2.538199886,0.136852509
10/1/2016,-0.077064372,1.874432582,4.600909536,-0.002189,-3.451351223,-0.027772509
11/1/2016,-0.06765579,1.729257922,-2.207203753,0.236821877,5.502188692,-0.028391017
12/1/2016,-0.056382567,1.64939449,0.841721179,0.784036919,6.387855174,0.230412002
1/1/2017,-0.084459281,1.616063734,3.059508416,0.805796244,5.416146565,0.251100492
2/1/2017,0.037157452,1.674334048,6.314035103,0.549254368,4.077318652,-0.021353871
3/1/2017,0.005289375,1.687824202,7.040995297,-0.095842044,5.794875287,-0.275983741
4/1/2017,-0.19998423,1.593095209,4.052721933,-0.265362087,-0.473846328,-0.282714222
5/1/2017,-0.009728083,1.59918451,3.66633908,-0.462245453,-1.947658491,-0.463205293
6/1/2017,-0.130710737,1.708736628,1.758891258,-0.480626707,-5.354942515,-0.354969041
7/1/2017,0.040337217,1.67651461,2.60353346,-0.329236871,-1.615201508,-0.10062127
8/1/2017,0.010538585,1.546245601,3.356102323,-0.165548023,0.552909913,0.166517733
9/1/2017,-0.091469488,1.397407438,2.451252737,-0.105001941,3.95795812,-0.11867187
10/1/2017,-0.256320472,1.397407438,3.172418145,-0.078075635,2.890651697,-0.34183205
11/1/2017,-0.121009053,1.42636634,4.161088316,-0.109251537,4.431326284,-0.205409093
12/1/2017,0.014007512,1.49717723,7.90693458,-0.119720196,3.166583826,-0.03133824
1/1/2018,-0.126355463,1.444051161,6.432686935,-0.330742066,6.310415836,-0.133774224
2/1/2018,-0.015617463,1.385690866,9.792359952,-0.116920969,5.424015731,0.067429498
3/1/2018,0.151695688,1.501208858,4.3973183,0.173534335,2.642741717,-0.091686322
4/1/2018,-0.199407394,1.570810789,-1.595386729,-0.012964705,1.458739918,-0.260452427
5/1/2018,-0.102009654,1.52618748,-6.971639428,-0.099125599,0.48545867,-0.107883788
6/1/2018,0.013464029,1.607927937,-1.431702646,-0.209494322,3.450236853,0.008467014
7/1/2018,-0.012218219,1.607927937,4.259980388,-0.12116646,1.677752512,-0.18888978
8/1/2018,-0.112746662,1.520016283,5.337569876,-0.204637838,-4.567378148,-0.127401679
9/1/2018,-0.030532506,1.593562375,7.003301465,-0.260565379,-6.201920471,-0.176297256
10/1/2018,-0.139944776,1.586590399,7.640515445,-0.094768978,-2.284450645,-0.239382072
11/1/2018,0.049583246,1.601781607,-3.782993814,-0.077560215,-0.657138068,-0.09641976
12/1/2018,-0.123398365,1.511190751,-5.424820419,-0.077443495,0.068213619,-0.212521501
1/1/2019,0.185748316,1.537705356,-14.77402077,-0.289500886,-11.37166816,-0.564466287
2/1/2019,0.212587042,1.349146149,-0.054346039,-0.32779424,-3.007420102,-0.651503648
3/1/2019,-0.337313289,1.349146149,4.953153047,-0.171348319,0.917947853,-0.484362755
4/1/2019,-0.012510756,1.349765112,18.69468948,-0.181526629,5.757750655,-0.709325994
5/1/2019,0.083272846,1.452126582,10.02766366,0.042133398,2.076683026,-0.633843522
6/1/2019,-0.222323198,1.25669326,-1.454449337,-0.239308786,-3.367026181,-0.579085179
7/1/2019,0.065008379,1.254194253,4.747256566,0.00888324,-0.760594102,-0.661571661
8/1/2019,-0.045127499,1.277538078,1.261109701,-0.221990319,-1.642769925,-0.142724352
9/1/2019,-0.10277681,1.259460815,4.81605394,-0.335027475,0.093409933,-0.470871828
10/1/2019,-0.059521355,1.334802991,1.756163552,-0.25973679,-1.172700079,-0.308295085
11/1/2019,0.030392846,1.361522601,1.9003811,0.060302122,3.941798531,-0.210232921
12/1/2019,0.111092963,1.361522601,8.399142202,0.364534233,1.924603166,-0.145058873
1/1/2020,-0.075627797,1.316977696,8.692977474,0.466299739,5.294384151,-0.251349623
2/1/2020,0.060562157,1.305589733,5.942750158,-0.119949753,-5.15510681,-0.308569414
3/1/2020,0.130123948,1.473119705,-5.148133528,-0.054348881,-8.992839702,-0.53739535
4/1/2020,-0.886181137,0.398420129,-22.59786025,0.032369682,-25.72178648,-0.487153614
5/1/2020,2.897031264,-14.37901519,-11.77086596,0.282060469,-15.71703203,-0.183192125
6/1/2020,20.1716286,-12.4116913,-2.340095242,0.26781395,-5.760542374,-0.376513408
7/1/2020,2.740177857,-9.134626203,19.87530258,-0.032649981,11.3881754,-0.440750994
8/1/2020,0.707816296,-8.05491211,10.68895656,-0.095040956,15.41695975,-0.121673769
9/1/2020,0.043835456,-7.093626861,13.9577259,0.056846793,18.5554744,0.201560219
10/1/2020,-0.485037433,-6.548811246,9.663011409,0.015698425,11.75884747,0.502792192
11/1/2020,0.010311405,-6.125328565,0.728650698,0.373647435,7.976024594,0.506710934
12/1/2020,-0.438189932,-6.07321816,3.858524331,0.154930687,4.704438946,0.557170346
1/1/2021,-0.389021028,-6.285214125,11.8759626,0.335131998,13.66740836,0.681891415
2/1/2021,-0.163277187,-6.184839391,8.811340213,0.416547568,11.80650907,0.509412941
3/1/2021,0.290973744,-6.00083972,6.886164949,0.790465292,14.01370266,0.493267383
4/1/2021,0.385343298,-4.506405533,7.033424182,1.107423021,8.537044262,0.709302469
5/1/2021,-1.489591295,10.32566971,10.86299355,0.776695553,12.53070691,0.359064416
6/1/2021,-0.24417405,8.630457284,9.337009817,0.232470643,9.528509994,0.375414519
7/1/2021,0.227534468,5.756106424,7.899281993,-0.350886014,11.75620558,0.440131802
8/1/2021,0.118174144,5.248500081,4.945486932,-0.525670735,4.92895636,0.195938878
9/1/2021,-0.916271656,4.462927968,7.304219165,-0.408911191,0.217550744,0.303918486
10/1/2021,-0.561371335,4.105840588,0.366080472,0.056162432,5.920405688,0.335457912
11/1/2021,0.101519916,4.198121875,4.127781205,0.266798284,7.993646027,0.409395841
12/1/2021,-0.652941322,4.436616159,1.269905404,-0.022049336,0.210552668,0.327106616
1/1/2022,-0.490601113,4.949544216,8.919699485,-0.413003756,-1.753614461,0.247968379
2/1/2022,0.710133966,4.843923979,-0.796948184,-0.39552619,4.058308565,0.294220858
3/1/2022,0.413361648,5.0660346,-6.991767535,-0.551391366,12.62456507,0.175121879
4/1/2022,-0.113506898,4.753444949,-5.495565956,-0.564212492,21.64807508,-0.072033577
5/1/2022,0.03029773,4.753444949,-5.141514072,-0.207243374,17.69937802,0.047199353
6/1/2022,0.075002792,4.621533426,-5.931195381,0.210936799,8.816280723,-0.083295985
7/1/2022,0.146141856,4.377235171,-18.95741105,-0.143817935,-10.44772297,0.168527147
8/1/2022,0.476246958,4.196634594,-1.081467624,-0.938198797,-8.737782058,0.0529286
9/1/2022,-0.009593824,4.020080003,-5.011136297,-0.897736058,-12.02061164,0.034885034
10/1/2022,-0.048675612,3.852082199,-6.301267884,-0.371130096,-6.190472577,0.101705954
11/1/2022,0.068117047,3.533801092,-6.458163282,0.141443242,-4.650313822,0.157281519
12/1/2022,0.074963097,3.298740843,1.220621925,-0.63957034,-4.988291081,0.126272344
1/1/2023,-0.016893957,2.995781663,3.187656882,-0.383276479,-0.363802882,-0.014492532
2/1/2023,0.516164003,3.132946055,6.224185724,-0.769721675,-0.919922321,0.021991843
3/1/2023,0.109406023,2.752812235,-0.83851276,-0.069334478,-8.51607995,0.074328335
4/1/2023,-0.024066289,2.495912831,7.05861839,-0.180565784,-5.110684045,-0.210936507
5/1/2023,0.072300794,2.433695111,3.745016864,0.027899821,-5.673694968,-0.450328392
6/1/2023,0.21213785,2.420884,4.842612195,-0.290240892,-8.34915633,-0.375987876
7/1/2023,-0.078324657,2.282854535,11.39035118,-0.475261563,-4.209500485,-0.214230514
8/1/2023,-0.085275412,1.921966315,12.3458612,-0.112955747,1.132535848,-0.002916752
9/1/2023,-0.017226593,1.820949017,6.938025379,0.165975392,5.791796304,0.089478427
10/1/2023,0.237083672,1.820949017,-2.049950248,0.892978887,4.053123741,0.023491858
11/1/2023,-0.090366826,1.679628963,-9.004621277,1.001201336,1.142688895,-0.072995521
12/1/2023,-0.015574562,1.57689253,1.548108048,0.546079294,-2.944463836,-0.283580111
1/1/2024,0.034702198,1.666780216,10.96412601,-0.117746643,-5.161135253,-0.511368737
2/1/2024,0.227128278,1.455310472,15.80548981,-0.411950435,-5.29576404,-0.329611178
3/1/2024,0.088210736,1.399063021,11.13310615,0.006558509,-4.852286418,-0.170465101
4/1/2024,0.115665873,1.500565433,9.993746805,0.13747647,0.576542398,-0.029538331
5/1/2024,-0.147059837,1.436345464,2.915985411,0.118230299,5.394348536,-0.046306923
6/1/2024,0.106721259,1.412725048,4.016091819,0.082071926,7.967292835,-0.080692063
7/1/2024,-0.019258448,1.30281715,4.818982915,0.098473096,3.482425991,-0.17366564
8/1/2024,-0.150269716,1.263622548,7.95617159,-0.092458527,-5.23738764,-0.14430416
9/1/2024,-0.081307742,1.207970138,6.992081745,0.176872697,-5.14103313,-0.318608117
10/1/2024,0.140660244,1.258565849,4.973922635,0.369909172,0.428945067,-0.166194968
11/1/2024,-0.206786716,1.242086509,3.262748781,0.612654161,7.137344809,0.150588813
12/1/2024,-0.027958008,1.242086509,7.577238195,0.278208544,4.585854301,0.027008912
1/1/2025,0.110797355,1.273950975,2.46935839,0.51828516,-1.172753674,-0.024501703
2/1/2025,-0.101632216,1.267962144,3.923476223,0.344696699,2.851834827,0.032791118
3/1/2025,-0.057105667,1.190813816,0.097285346,0.251719397,3.693353879,-0.214916858
4/1/2025,0.103631849,1.109887905,-6.25479569,-0.167669169,8.895020694,-0.481984428
5/1/2025,0.031740738,1.134153729,-7.657771959,0.018680822,0.043066482,-0.54495021
6/1/2025,-0.033171643,1.023710403,-0.747746185,0.217204574,-1.440961926,
7/1/2025,0.021489133,0.960449035,8.274311946,0.070841562,-2.322107565,
8/1/2025,-0.103177323,0.88865961,13.68208207,-0.109165958,0.301741074,
9/1/2025,-0.137339308,0.88865961,9.265977416,0.05577908,4.137938218,
10/1/2025,0.060673673,0.804642176,8.01873929,0.143306133,3.400963326,
11/1/2025,,0.804642176,7.603442865,0.049046296,10.11318297,
12/1/2025,,0.586478764,5.517925258,-0.044960773,9.642390035,
