Date,NFP_SURP,NFP_12M,SP500_3M,SLOPE_3M,BCOM_3M,TR_SKEW
5/2/2018,-0.092248711,1.52618748,-7.894223021,-0.12454545,0.614772645,-0.101053572
6/13/2018,0.013702545,1.607927937,0.010048742,-0.156993882,3.156099005,-0.074179742
8/1/2018,-0.102100302,1.520016283,5.337569876,-0.204637838,-4.567378148,-0.127401679
9/26/2018,-0.026665858,1.586590399,5.668808928,-0.072156718,-1.407661121,-0.253596324
11/8/2018,0.046843226,1.511190751,-1.571167331,-0.005579293,-0.589495211,-0.079004454
12/19/2018,-0.111873623,1.537705356,-13.18401916,-0.205620731,-4.043448687,-0.359636309
1/30/2019,0.171779573,1.611621646,-3.743077498,-0.326488824,-4.9642695,-0.671916111
3/20/2019,-0.308148256,1.349765112,6.622109302,-0.103181401,2.636185235,-0.505792153
5/1/2019,0.077754644,1.452126582,10.02766366,0.042133398,2.076683026,-0.633843522
6/19/2019,-0.202640714,1.254194253,3.319684713,-0.113469949,-3.777698024,-0.762872563
7/31/2019,-0.040057289,1.277538078,2.462725247,-0.160950308,-1.676326337,-0.161682247
9/18/2019,-0.092952604,1.334802991,4.029950342,-0.157118244,2.529891813,-0.459523431
10/11/2019,-0.053264169,1.285127293,-1.852635467,-0.220231928,-2.859030297,-0.281061418
10/30/2019,-0.053264169,1.285127293,0.525596791,0.023844116,2.175063834,-0.218309782
12/11/2019,0.103280603,1.316977696,5.044150558,0.308185481,2.108892829,-0.20309326
1/29/2020,-0.068042409,1.305589733,8.657859245,-0.017027605,-3.067782259,-0.280159945
3/3/2020,0.120742215,1.473119705,-1.39497184,-0.056866975,-6.500003965,-0.555280481
3/15/2020,0.120742215,0.398420129,-14.56103798,0.161619836,-16.4647577,-0.706479182
4/29/2020,-0.811754243,-14.37901519,-14.05425892,0.200641579,-19.35953761,-0.175548785
6/10/2020,18.50954335,-9.134626203,7.603237122,0.379547955,-1.00134731,-0.262679527
7/29/2020,2.515560525,-8.05491211,12.62412498,-0.048472296,16.97473412,-0.148105982
9/16/2020,0.041569422,-6.548811246,11.18399333,-0.045256126,15.00688308,0.307631224
11/5/2020,0.010809899,-6.125328565,4.057769927,0.251717143,7.118194057,0.470569365
12/16/2020,-0.400706204,-6.285214125,8.795522891,0.327444581,7.73996997,0.698752116
1/27/2021,-0.355591966,-6.184839391,11.37945155,0.257496817,10.32011506,0.591970063
3/17/2021,0.268327687,-4.506405533,7.59683468,0.974846257,14.49232609,0.673707121
4/28/2021,0.354915146,10.32566971,8.606256424,0.822755653,11.74023643,0.398232684
6/16/2021,-0.222689656,5.756106424,7.408816892,-0.146833852,7.724753606,0.486220034
7/28/2021,0.210119869,5.248500081,5.158439831,-0.503228523,4.784543093,0.228580701
9/22/2021,-0.839363375,4.105840588,4.407418527,-0.191693711,4.238173648,0.309685204
11/3/2021,0.094496988,4.198121875,5.40150974,0.324750756,9.760346056,0.428313662
12/15/2021,-0.597748326,4.949544216,3.633556621,-0.157072124,-3.678618171,0.21899588
1/26/2022,-0.448795347,4.843923979,-4.342128257,-0.311121903,-0.419445206,0.336789961
3/16/2022,0.380622989,4.804843094,-9.076876769,-0.32661836,22.51759822,-0.040071672
5/4/2022,0.029148071,4.753444949,-5.958780907,-0.19521496,15.70886339,0.039434445
6/13/2022,0.070166573,4.377235171,-9.22604632,0.080735419,5.070810704,-0.016006306
6/15/2022,0.070166573,4.377235171,-11.82338844,-0.080520611,2.99287067,0.034608107
7/27/2022,0.135439222,4.196634594,-11.38031408,-0.838926417,-8.97556159,0.115687964
9/21/2022,-0.007453864,3.852082199,5.030103445,-0.747921104,-8.65047318,0.097860252
11/2/2022,0.063848655,3.533801092,-6.586421999,0.059611293,-4.578343333,0.160943716
12/14/2022,0.070130152,2.995781663,-2.232800837,-0.802493934,-6.652300845,0.039175556
2/1/2023,0.474947847,3.132946055,6.224185724,-0.769721675,-0.919922321,0.021991843
3/22/2023,0.101732775,2.495912831,0.188793987,0.184763804,-8.081367243,-0.020361285
5/3/2023,0.067687392,2.433695111,1.197063886,0.135745098,-7.762640489,-0.452144037
6/14/2023,0.195992919,2.282854535,12.34573467,-0.45998672,-4.072496949,-0.310857544
7/26/2023,-0.070516875,1.921966315,10.07306755,-0.267896059,0.367447208,-0.052736963
9/20/2023,-0.014457204,1.820949017,0.408360889,0.49325796,4.433830859,0.015125016
11/1/2023,-0.081565998,1.679628963,-9.004621277,1.001201336,1.142688895,-0.072995521
12/13/2023,-0.012941406,1.666780216,3.42246729,0.273863039,-9.457113865,-0.379402185
1/31/2024,0.209747176,1.455310472,16.23886686,-0.364770588,-6.094527854,-0.337336392
3/20/2024,0.082285337,1.500565433,9.544747535,0.247297877,1.911210953,-0.087289038
5/1/2024,-0.133583874,1.436345464,2.915985411,0.118230299,5.394348536,-0.046306923
6/12/2024,0.099269407,1.30281715,4.794320326,0.081441258,6.566498442,-0.10820626
7/31/2024,-0.136529053,1.263622548,7.404911653,-0.04580773,-7.966029436,-0.145753507
9/18/2024,-0.073253962,1.258565849,3.629491831,0.444331482,-3.502936564,-0.290136754
11/7/2024,-0.188385433,1.242086509,12.35351353,0.546760469,6.259552173,0.171393533
12/18/2024,-0.024303663,1.273950975,7.150096149,0.475749073,1.734758413,-0.053426193
1/29/2025,0.103009371,1.267962144,3.633285098,0.388010077,1.192644704,0.045078457
3/19/2025,-0.051047688,1.109887905,-7.217990523,0.043389863,7.549402331,-0.392192485
5/7/2025,0.030472083,1.023710403,-7.449192736,0.09245549,-0.086966551,-0.54495021
6/18/2025,-0.02908736,0.960449035,5.917925577,0.136346042,2.539998994,
7/30/2025,0.021065866,0.949886518,14.9759283,-0.082836976,0.743651812,
9/17/2025,-0.124664939,0.804642176,8.881887668,-0.038758512,0.693348894,
10/29/2025,0.057019091,0.804642176,7.550199218,0.079082826,6.260614192,
12/10/2025,,0.586478764,5.180652649,0.160313331,9.876532272,
